epoches:  60 | fidelity:0.964571 | time:2020-02-07 21:45:14 | duration:0.700000
epoches:  80 | fidelity:0.993033 | time:2020-02-07 21:46:26 | duration:0.860000
epoches:  80 | fidelity:0.768289 | time:2020-02-07 21:47:42 | duration:0.870000
epoches:  80 | fidelity:0.855425 | time:2020-02-07 21:51:08 | duration:0.890000
epoches:  70 | fidelity:0.965886 | time:2020-02-07 21:52:03 | duration:0.820000
epoches:  90 | fidelity:0.993617 | time:2020-02-07 21:52:29 | duration:0.960000
epoches:  90 | fidelity:0.776716 | time:2020-02-07 21:53:38 | duration:0.960000
epoches:  90 | fidelity:0.866539 | time:2020-02-07 21:57:11 | duration:0.990000
epoches:  80 | fidelity:0.967135 | time:2020-02-07 21:58:18 | duration:0.920000
epoches:   0 | fidelity:0.785206 | time:2020-02-07 21:59:06 | duration:0.010000
epoches:   0 | fidelity:0.877101 | time:2020-02-07 22:01:57 | duration:0.010000
epoches:  90 | fidelity:0.968322 | time:2020-02-07 22:03:11 | duration:1.000000
epoches:  10 | fidelity:0.794178 | time:2020-02-07 22:03:37 | duration:0.080000
epoches:  10 | fidelity:0.887076 | time:2020-02-07 22:06:33 | duration:0.080000
epoches:   0 | fidelity:0.969452 | time:2020-02-07 22:08:04 | duration:0.010000
epoches:  20 | fidelity:0.804707 | time:2020-02-07 22:08:07 | duration:0.160000
epoches:  20 | fidelity:0.896448 | time:2020-02-07 22:11:09 | duration:0.160000
epoches:  30 | fidelity:0.818107 | time:2020-02-07 22:12:43 | duration:0.230000
epoches:  10 | fidelity:0.970528 | time:2020-02-07 22:13:01 | duration:0.090000
epoches:  30 | fidelity:0.905214 | time:2020-02-07 22:15:59 | duration:0.240000
epoches:   0 | fidelity:0.358915 | time:2020-02-07 22:19:54 | duration:0.000000
epoches:   0 | fidelity:0.077974 | time:2020-02-07 22:20:13 | duration:0.000000
epoches:  10 | fidelity:0.459860 | time:2020-02-07 22:21:11 | duration:0.020000
epoches:  20 | fidelity:0.586131 | time:2020-02-07 22:22:06 | duration:0.030000
epoches:  30 | fidelity:0.567100 | time:2020-02-07 22:23:01 | duration:0.050000
epoches:  40 | fidelity:0.460961 | time:2020-02-07 22:23:55 | duration:0.060000
